| Time       | Ticker | Frequency   | Amplitude |
| 10:26:40 | BSJP | 0.36 | 0.10 |
| 10:26:41 | RPFA | 0.36 | 0.00 |
| 10:26:42 | OXZM | 0.12 | -0.24 |
| 10:26:43 | AABV | 0.01 | -0.11 |
| 10:26:44 | ULMQ | 0.16 | 0.15 |
| 10:26:45 | LVRZ | 0.30 | 0.14 |
| 10:26:46 | YTET | 0.28 | -0.02 |
| 10:26:47 | UPRW | 0.22 | -0.06 |
| 10:26:48 | EWWN | 0.20 | -0.02 |
| 10:26:49 | MSKQ | 0.14 | -0.06 |
| 10:26:50 | KBIT | 0.21 | 0.07 |
| 10:26:51 | LTGQ | 0.44 | 0.23 |
| 10:26:52 | YACL | 0.49 | 0.05 |
| 10:26:53 | AMYZ | 0.34 | -0.15 |
| 10:26:54 | YYIU | 0.31 | -0.03 |
| 10:26:55 | RJHQ | 0.35 | 0.04 |
| 10:26:56 | NHOD | 0.42 | 0.07 |
| 10:26:57 | FXYT | 0.49 | 0.07 |
| 10:26:58 | WGHN | 0.49 | 0.00 |
| 10:26:59 | BHYL | 0.55 | 0.06 |
| 10:27:00 | KDHR | 0.58 | 0.03 |
| 10:27:01 | DPJR | 0.51 | -0.07 |
| 10:27:02 | RPCR | 0.54 | 0.03 |
| 10:27:03 | KBTC | 0.53 | -0.01 |
| 10:27:04 | VMPG | 0.46 | -0.07 |
| 10:27:05 | DQVB | 0.58 | 0.12 |
| 10:27:06 | HKQZ | 0.51 | -0.07 |
| 10:27:07 | IDJR | 0.11 | -0.40 |
| 10:27:08 | PPDX | -0.04 | -0.15 |
| 10:27:09 | PDDE | 0.08 | 0.12 |
| 10:27:10 | UOCI | 0.07 | -0.01 |
| 10:27:11 | TJEP | -0.00 | -0.07 |
| 10:27:12 | EVBK | -0.04 | -0.04 |
| 10:27:13 | VCJL | 0.01 | 0.05 |
| 10:27:14 | JTPO | 0.04 | 0.03 |
| 10:27:15 | MZMI | -0.04 | -0.08 |
| 10:27:16 | WINT | 0.07 | 0.11 |
| 10:27:17 | AUZU | 0.04 | -0.03 |
| 10:27:18 | KGXQ | -0.41 | -0.45 |
| 10:27:19 | BVBO | -0.49 | -0.08 |
| 10:27:20 | YNYS | -0.32 | 0.17 |
| 10:27:21 | SHKQ | -0.62 | -0.30 |
| 10:27:22 | JGCC | -0.56 | 0.06 |
| 10:27:23 | YSUL | -0.07 | 0.49 |
| 10:27:24 | QNBW | -0.28 | -0.21 |
| 10:27:25 | EXDO | -0.58 | -0.30 |
| 10:27:26 | CUXR | -0.45 | 0.13 |
| 10:27:27 | JJKL | -0.69 | -0.24 |
| 10:27:28 | IWNB | -0.89 | -0.20 |
| 10:27:29 | NRFM | -0.66 | 0.23 |
| 10:27:30 | ZXGM | -0.58 | 0.08 |
| 10:27:31 | JVQL | -0.43 | 0.15 |
| 10:27:32 | BQFC | -0.17 | 0.26 |
| 10:27:33 | IPUE | -0.34 | -0.17 |
| 10:27:34 | TULO | -0.39 | -0.05 |
| 10:27:35 | ONFP | -0.25 | 0.14 |
| 10:27:36 | YODA | -0.44 | -0.19 |
| 10:27:37 | NKAL | -0.46 | -0.02 |
| 10:27:38 | AZNA | -0.44 | 0.02 |
| 10:27:39 | ZUYH | -0.78 | -0.34 |
| 10:27:40 | XHFP | -0.58 | 0.20 |
| 10:27:41 | WDVS | -0.09 | 0.49 |
| 10:27:42 | LCQM | -0.30 | -0.21 |
| 10:27:43 | GLUW | -0.35 | -0.05 |
| 10:27:44 | QOST | 0.12 | 0.47 |
| 10:27:45 | XUAK | 0.10 | -0.02 |
| 10:27:46 | CQCV | -0.11 | -0.21 |
| 10:27:47 | CSER | 0.05 | 0.16 |
| 10:27:48 | FIZP | 0.08 | 0.03 |
| 10:27:49 | DSDW | -0.06 | -0.14 |
| 10:27:50 | VZKZ | -0.15 | -0.09 |
| 10:27:51 | YVWK | -0.29 | -0.14 |
| 10:27:52 | NPQT | -0.25 | 0.04 |
| 10:27:53 | FWRH | -0.10 | 0.15 |
| 10:27:54 | HURM | -0.25 | -0.15 |
| 10:27:55 | XWIG | -0.42 | -0.17 |
| 10:27:56 | DMVO | -0.31 | 0.11 |
| 10:27:57 | THXK | -0.16 | 0.15 |
| 10:27:58 | TFNA | -0.14 | 0.02 |
| 10:27:59 | KNGL | -0.09 | 0.05 |
| 10:28:00 | ULIE | 0.13 | 0.22 |
| 10:28:01 | WKDZ | 0.37 | 0.24 |
| 10:28:02 | OHLG | 0.43 | 0.06 |
| 10:28:03 | TGQT | 0.38 | -0.05 |
| 10:28:04 | QKYP | 0.34 | -0.04 |
| 10:28:05 | VPCH | 0.28 | -0.06 |
| 10:28:06 | BSGB | 0.30 | 0.02 |
| 10:28:07 | YKUE | 0.43 | 0.13 |
| 10:28:08 | QUMK | 0.50 | 0.07 |
| 10:28:09 | WMDC | 0.45 | -0.05 |
| 10:28:10 | HFJT | 0.47 | 0.02 |
| 10:28:11 | WNCM | 0.62 | 0.15 |
| 10:28:12 | FONL | 0.69 | 0.07 |
| 10:28:13 | CJEE | 0.46 | -0.23 |
| 10:28:14 | VKKN | 0.14 | -0.32 |
| 10:28:15 | NUXS | 0.01 | -0.13 |
| 10:28:16 | XZHN | 0.01 | 0.00 |
| 10:28:17 | BLBP | 0.03 | 0.02 |
| 10:28:18 | DLLT | 0.22 | 0.19 |
| 10:28:19 | UIPK | 0.41 | 0.19 |
| 10:28:20 | LEBY | 0.31 | -0.10 |
| 10:28:21 | YOVO | 0.17 | -0.14 |
| 10:28:22 | JCWU | 0.21 | 0.04 |
| 10:28:23 | WWFU | 0.11 | -0.10 |
| 10:28:24 | SLQQ | -0.03 | -0.14 |
| 10:28:25 | CGLG | 0.00 | 0.03 |
| 10:28:26 | QWMK | -0.01 | -0.01 |
| 10:28:27 | DPGR | 0.06 | 0.07 |
| 10:28:28 | YHVL | 0.26 | 0.20 |
| 10:28:29 | KJTM | 0.08 | -0.18 |
| 10:28:30 | LAFE | -0.14 | -0.22 |
| 10:28:31 | GLAZ | 0.07 | 0.21 |
| 10:28:32 | MLNS | 0.08 | 0.01 |
| 10:28:33 | CKDY | 0.00 | -0.08 |
| 10:28:34 | EWTZ | 0.45 | 0.45 |
| 10:28:35 | IGDR | 0.67 | 0.22 |
| 10:28:36 | OHUN | 0.39 | -0.28 |
| 10:28:37 | GOSO | 0.41 | 0.02 |
| 10:28:38 | VOVE | 0.47 | 0.06 |
| 10:28:39 | SREQ | 0.17 | -0.30 |
| 10:28:40 | OYEF | -0.01 | -0.18 |
| 10:28:41 | PHOB | -0.06 | -0.05 |
| 10:28:42 | KOQW | -0.13 | -0.07 |
| 10:28:43 | LGME | 0.09 | 0.22 |
| 10:28:44 | SLRQ | 0.42 | 0.33 |
| 10:28:45 | YYBF | 0.54 | 0.12 |
| 10:28:46 | JCDL | 0.51 | -0.03 |
| 10:28:47 | XRCK | 0.23 | -0.28 |
| 10:28:48 | RMDX | -0.10 | -0.33 |
| 10:28:49 | XJZP | -0.15 | -0.05 |
| 10:28:50 | JAXS | -0.12 | 0.03 |
| 10:28:51 | RWNK | -0.25 | -0.13 |
| 10:28:52 | VDQD | -0.43 | -0.18 |
| 10:28:53 | XMYI | -0.51 | -0.08 |
| 10:28:54 | QWDJ | -0.49 | 0.02 |
| 10:28:55 | LDDS | -0.40 | 0.09 |
| 10:28:56 | FJZX | -0.19 | 0.21 |
| 10:28:57 | UGWX | 0.13 | 0.32 |
| 10:28:58 | PQBJ | 0.26 | 0.13 |
| 10:28:59 | EZGH | 0.15 | -0.11 |
| 10:29:00 | WEQL | 0.15 | 0.00 |
| 10:29:01 | XXYW | 0.19 | 0.04 |
| 10:29:02 | AZYQ | -0.07 | -0.26 |
| 10:29:03 | JTXZ | -0.24 | -0.17 |
| 10:29:04 | RAMB | 0.01 | 0.25 |
| 10:29:05 | JYRB | 0.25 | 0.24 |
| 10:29:06 | FSTW | 0.20 | -0.05 |
| 10:29:07 | WDFK | 0.09 | -0.11 |
| 10:29:08 | GVOH | -0.01 | -0.10 |
| 10:29:09 | QMBJ | -0.04 | -0.03 |
| 10:29:10 | RCTI | 0.09 | 0.13 |
| 10:29:11 | MVNN | 0.31 | 0.22 |
| 10:29:12 | QNXU | 0.47 | 0.16 |
| 10:29:13 | JDVP | 0.38 | -0.09 |
| 10:29:14 | QCXE | 0.22 | -0.16 |
| 10:29:15 | WWMN | 0.32 | 0.10 |
| 10:29:16 | TBKM | 0.16 | -0.16 |
| 10:29:17 | VNUD | -0.46 | -0.62 |
| 10:29:18 | DWFV | -0.58 | -0.12 |
| 10:29:19 | AACX | -0.30 | 0.28 |
| 10:29:20 | RPHU | -0.53 | -0.23 |
| 10:29:21 | RDDZ | -0.72 | -0.19 |
| 10:29:22 | JIWA | -0.46 | 0.26 |
| 10:29:23 | AVGT | -0.51 | -0.05 |
| 10:29:24 | TTWW | -0.78 | -0.27 |
| 10:29:25 | AVIQ | -0.72 | 0.06 |
| 10:29:26 | EEKD | -0.49 | 0.23 |
| 10:29:27 | HMMQ | -0.31 | 0.18 |
| 10:29:28 | LEKS | -0.27 | 0.04 |
| 10:29:29 | RDXK | -0.18 | 0.09 |
| 10:29:30 | ZUMT | 0.07 | 0.25 |
| 10:29:31 | QHSA | 0.01 | -0.06 |
| 10:29:32 | KAJZ | -0.31 | -0.32 |
| 10:29:33 | EGHT | -0.40 | -0.09 |
| 10:29:34 | KMVS | -0.61 | -0.21 |
| 10:29:35 | JRKH | -0.91 | -0.30 |
| 10:29:36 | ADUC | -0.67 | 0.24 |
| 10:29:37 | TEKO | -0.28 | 0.39 |
| 10:29:38 | HOAD | -0.22 | 0.06 |
| 10:29:39 | KLWB | -0.17 | 0.05 |
| 10:29:40 | HBMR | -0.11 | 0.06 |
| 10:29:41 | XQRX | -0.08 | 0.03 |
| 10:29:42 | IMDY | -0.05 | 0.03 |
| 10:29:43 | KDCP | -0.21 | -0.16 |
| 10:29:44 | UHNZ | -0.24 | -0.03 |
| 10:29:45 | VGSI | 0.16 | 0.40 |
| 10:29:46 | JGNJ | 0.36 | 0.20 |
| 10:29:47 | XUOC | 0.29 | -0.07 |
| 10:29:48 | BJPR | 0.45 | 0.16 |
| 10:29:49 | MDJX | 0.59 | 0.14 |
| 10:29:50 | LDME | 0.32 | -0.27 |
| 10:29:51 | LJYV | 0.02 | -0.30 |
| 10:29:52 | FPQC | 0.09 | 0.07 |
| 10:29:53 | ZDHR | 0.33 | 0.24 |
| 10:29:54 | BYAA | 0.39 | 0.06 |
| 10:29:55 | ADXG | 0.26 | -0.13 |
| 10:29:56 | VBSD | 0.13 | -0.13 |
| 10:29:57 | VZTO | 0.16 | 0.03 |
| 10:29:58 | XUAG | 0.31 | 0.15 |
| 10:29:59 | LPOK | 0.39 | 0.08 |
| 10:30:00 | OPPX | 0.46 | 0.07 |
| 10:30:01 | IDIP | 0.59 | 0.13 |
| 10:30:02 | AWIT | 0.61 | 0.02 |
| 10:30:03 | GHBL | 0.64 | 0.03 |
| 10:30:04 | RETB | 0.70 | 0.06 |
| 10:30:05 | IZFP | 0.47 | -0.23 |
| 10:30:06 | JOBH | 0.16 | -0.31 |
| 10:30:07 | LNXD | 0.20 | 0.04 |
| 10:30:08 | RTGQ | 0.29 | 0.09 |
| 10:30:09 | PPNR | 0.19 | -0.10 |
| 10:30:10 | RLUO | 0.06 | -0.13 |
| 10:30:11 | MNDX | 0.05 | -0.01 |
| 10:30:12 | YERK | 0.09 | 0.04 |
| 10:30:13 | ZZVE | -0.05 | -0.14 |
| 10:30:14 | IGIF | -0.10 | -0.05 |
| 10:30:15 | STFW | 0.29 | 0.39 |
| 10:30:16 | HWOI | 0.61 | 0.32 |
| 10:30:17 | PZHY | 0.61 | 0.00 |
| 10:30:18 | TMTV | 0.72 | 0.11 |
| 10:30:19 | NLQY | 0.75 | 0.03 |
| 10:30:20 | KUYO | 0.64 | -0.11 |
| 10:30:21 | DXQL | 0.56 | -0.08 |
| 10:30:22 | BBWB | 0.15 | -0.41 |
| 10:30:23 | FGYT | -0.33 | -0.48 |
| 10:30:24 | NFIQ | -0.25 | 0.08 |
| 10:30:25 | WBBZ | -0.26 | -0.01 |
| 10:30:26 | NCCN | -0.48 | -0.22 |
| 10:30:27 | UKNV | -0.18 | 0.30 |
| 10:30:28 | XHGV | 0.07 | 0.25 |
| 10:30:29 | YHLR | -0.04 | -0.11 |
| 10:30:30 | JPKB | 0.23 | 0.27 |
| 10:30:31 | YWAY | 0.47 | 0.24 |
| 10:30:32 | LNLN | 0.20 | -0.27 |
| 10:30:33 | NELR | 0.10 | -0.10 |
| 10:30:34 | CSCX | 0.06 | -0.04 |
| 10:30:35 | BDHO | -0.34 | -0.40 |
| 10:30:36 | JQWQ | -0.58 | -0.24 |
| 10:30:37 | TUIB | -0.57 | 0.01 |
| 10:30:38 | XGCV | -0.70 | -0.13 |
| 10:30:39 | YGSH | -0.76 | -0.06 |
| 10:30:40 | XHVA | -0.69 | 0.07 |
| 10:30:41 | EQJX | -0.63 | 0.06 |
| 10:30:42 | WAHS | -0.48 | 0.15 |
| 10:30:43 | SLRO | -0.46 | 0.02 |
| 10:30:44 | ISBA | -0.62 | -0.16 |
| 10:30:45 | VQLN | -0.68 | -0.06 |
| 10:30:46 | YWGY | -0.80 | -0.12 |
| 10:30:47 | EQOY | -0.86 | -0.06 |
| 10:30:48 | AROF | -0.54 | 0.32 |
| 10:30:49 | DVSQ | -0.40 | 0.14 |
| 10:30:50 | KVPU | -0.55 | -0.15 |
| 10:30:51 | SZQC | -0.28 | 0.27 |
| 10:30:52 | GPTB | 0.03 | 0.31 |
| 10:30:53 | GJHQ | -0.19 | -0.22 |
| 10:30:54 | EAPL | -0.32 | -0.13 |
| 10:30:55 | SVVP | -0.33 | -0.01 |
| 10:30:56 | HTJM | -0.55 | -0.22 |
| 10:30:57 | GQKB | -0.59 | -0.04 |
| 10:30:58 | KEXX | -0.49 | 0.10 |
| 10:30:59 | AMCW | -0.59 | -0.10 |
| 10:31:00 | XFXG | -0.64 | -0.05 |
| 10:31:01 | LUOQ | -0.48 | 0.16 |
| 10:31:02 | YKMJ | -0.30 | 0.18 |
| 10:31:03 | BSER | -0.11 | 0.19 |
| 10:31:04 | KYQE | -0.01 | 0.10 |
| 10:31:05 | KXWI | -0.05 | -0.04 |
| 10:31:06 | JUJT | -0.13 | -0.08 |
| 10:31:07 | IQCJ | -0.14 | -0.01 |
| 10:31:08 | ZHVB | 0.02 | 0.16 |
| 10:31:09 | TGTR | 0.25 | 0.23 |
| 10:31:10 | YBIV | 0.32 | 0.07 |
| 10:31:11 | SIOJ | 0.28 | -0.04 |
| 10:31:12 | DAFM | 0.20 | -0.08 |
| 10:31:13 | MLMR | 0.12 | -0.08 |
| 10:31:14 | UBKP | 0.11 | -0.01 |
| 10:31:15 | UNTO | 0.09 | -0.02 |
| 10:31:16 | VODP | 0.14 | 0.05 |
| 10:31:17 | BUET | 0.36 | 0.22 |
| 10:31:18 | JBBM | 0.49 | 0.13 |
| 10:31:19 | APEN | 0.59 | 0.10 |
| 10:31:20 | OWOW | 0.75 | 0.16 |
| 10:31:21 | FEIX | 0.69 | -0.06 |
| 10:31:22 | ZNPO | 0.61 | -0.08 |
| 10:31:23 | WIEW | 0.75 | 0.14 |
| 10:31:24 | FEJU | 0.72 | -0.03 |
| 10:31:25 | QZOT | 0.49 | -0.23 |
| 10:31:26 | UIWO | 0.37 | -0.12 |
| 10:31:27 | DSCO | 0.18 | -0.19 |
| 10:31:28 | NYQV | -0.08 | -0.26 |
| 10:31:29 | HHBS | -0.12 | -0.04 |
| 10:31:30 | GJYC | -0.07 | 0.05 |
| 10:31:31 | RFMN | -0.15 | -0.08 |
| 10:31:32 | SWTV | -0.14 | 0.01 |
| 10:31:33 | YBED | 0.06 | 0.20 |
| 10:31:34 | DQFG | 0.18 | 0.12 |
| 10:31:35 | DSRB | 0.20 | 0.02 |
| 10:31:36 | KHNZ | 0.13 | -0.07 |
| 10:31:37 | LTSH | -0.22 | -0.35 |
| 10:31:38 | FCRR | -0.44 | -0.22 |
| 10:31:39 | WLPC | -0.14 | 0.30 |
| 10:31:40 | WWLL | 0.07 | 0.21 |
| 10:31:41 | LPWN | -0.04 | -0.11 |
| 10:31:42 | ZULU | 0.18 | 0.22 |
| 10:31:43 | UQUJ | 0.47 | 0.29 |
| 10:31:44 | UBIJ | 0.32 | -0.15 |
| 10:31:45 | XQEN | 0.13 | -0.19 |
| 10:31:46 | QCKQ | 0.10 | -0.03 |
| 10:31:47 | AMKQ | -0.05 | -0.15 |
| 10:31:48 | IDCS | -0.11 | -0.06 |
| 10:31:49 | RAIT | 0.17 | 0.28 |
| 10:31:50 | KDKR | 0.47 | 0.30 |
| 10:31:51 | PSNV | 0.39 | -0.08 |
| 10:31:52 | EMNY | 0.08 | -0.31 |
| 10:31:53 | YSUD | 0.07 | -0.01 |
| 10:31:54 | BMNT | 0.27 | 0.20 |
| 10:31:55 | NUPQ | 0.31 | 0.04 |
| 10:31:56 | PXXP | 0.34 | 0.03 |
| 10:31:57 | EBZR | 0.37 | 0.03 |
| 10:31:58 | YIOJ | 0.18 | -0.19 |
| 10:31:59 | WTTU | 0.01 | -0.17 |
| 10:32:00 | MORE | -0.08 | -0.09 |
| 10:32:01 | ZRTP | -0.06 | 0.02 |
| 10:32:02 | CDMV | 0.09 | 0.15 |
| 10:32:03 | PHWI | -0.03 | -0.12 |
| 10:32:04 | TXLU | -0.33 | -0.30 |
| 10:32:05 | YIPC | -0.09 | 0.24 |
| 10:32:06 | AFJV | 0.33 | 0.42 |
| 10:32:07 | BNXW | 0.33 | 0.00 |
| 10:32:08 | PLUE | 0.25 | -0.08 |
| 10:32:09 | CANL | 0.14 | -0.11 |
| 10:32:10 | DGYV | -0.10 | -0.24 |
| 10:32:11 | ADKL | -0.03 | 0.07 |
| 10:32:12 | HXHM | 0.24 | 0.27 |
| 10:32:13 | JQEF | 0.25 | 0.01 |
| 10:32:14 | KKOK | 0.27 | 0.02 |
| 10:32:15 | XIFD | 0.37 | 0.10 |
| 10:32:16 | FBZB | 0.26 | -0.11 |
| 10:32:17 | ZVFY | 0.25 | -0.01 |
| 10:32:18 | RMRT | 0.49 | 0.24 |
| 10:32:19 | EKIH | 0.52 | 0.03 |
| 10:32:20 | UGZJ | 0.35 | -0.17 |
| 10:32:21 | OFDE | 0.30 | -0.05 |
| 10:32:22 | AUIS | 0.26 | -0.04 |
| 10:32:23 | PCUI | 0.26 | 0.00 |
| 10:32:24 | HENU | 0.30 | 0.04 |
| 10:32:25 | FMGB | 0.27 | -0.03 |
| 10:32:26 | IZIG | 0.28 | 0.01 |
| 10:32:27 | OGZC | 0.30 | 0.02 |
| 10:32:28 | LFDS | 0.10 | -0.20 |
| 10:32:29 | OXLE | -0.09 | -0.19 |
| 10:32:30 | DVAU | -0.06 | 0.03 |
| 10:32:31 | DSOU | -0.15 | -0.09 |
| 10:32:32 | NTGM | -0.47 | -0.32 |
| 10:32:33 | MWMX | -0.64 | -0.17 |
| 10:32:34 | WQEU | -0.52 | 0.12 |
| 10:32:35 | HFYD | -0.24 | 0.28 |
| 10:32:36 | GOFI | -0.09 | 0.15 |
| 10:32:37 | BTNR | -0.17 | -0.08 |
| 10:32:38 | ANXD | -0.36 | -0.19 |
| 10:32:39 | GRJO | -0.49 | -0.13 |
| 10:32:40 | WYGW | -0.47 | 0.02 |
| 10:32:41 | OMRQ | -0.51 | -0.04 |
| 10:32:42 | WYYO | -0.71 | -0.20 |
| 10:32:43 | EIWS | -0.60 | 0.11 |
| 10:32:44 | QCYM | -0.15 | 0.45 |
| 10:32:45 | IOUB | 0.03 | 0.18 |
| 10:32:46 | LTRZ | -0.06 | -0.09 |
| 10:32:47 | VODY | -0.10 | -0.04 |
| 10:32:48 | SZDF | -0.23 | -0.13 |
| 10:32:49 | GUOF | -0.43 | -0.20 |
| 10:32:50 | ITCY | -0.56 | -0.13 |
| 10:32:51 | RGLI | -0.61 | -0.05 |
| 10:32:52 | JMQS | -0.47 | 0.14 |
| 10:32:53 | QBCJ | -0.36 | 0.11 |
| 10:32:54 | MCHG | -0.47 | -0.11 |
| 10:32:55 | JJMQ | -0.45 | 0.02 |
| 10:32:56 | SNGP | -0.37 | 0.08 |
| 10:32:57 | UVHP | -0.46 | -0.09 |
| 10:32:58 | YTFC | -0.39 | 0.07 |
| 10:32:59 | RJNH | -0.16 | 0.23 |
| 10:33:00 | FXAP | -0.20 | -0.04 |
| 10:33:01 | UCVC | -0.24 | -0.04 |
| 10:33:02 | CUZW | -0.06 | 0.18 |
| 10:33:03 | MJEO | -0.09 | -0.03 |
| 10:33:04 | GSJT | -0.21 | -0.12 |
| 10:33:05 | MUMO | -0.16 | 0.05 |
| 10:33:06 | ANIC | -0.26 | -0.10 |
| 10:33:07 | VPVJ | -0.37 | -0.11 |
| 10:33:08 | ZIES | -0.07 | 0.30 |
| 10:33:09 | HXVO | 0.17 | 0.24 |
| 10:33:10 | DMHA | 0.14 | -0.03 |
| 10:33:11 | HJBQ | 0.29 | 0.15 |
| 10:33:12 | GCLB | 0.32 | 0.03 |
| 10:33:13 | MPBI | 0.04 | -0.28 |
| 10:33:14 | IPGC | 0.16 | 0.12 |
| 10:33:15 | MZGJ | 0.53 | 0.37 |
| 10:33:16 | OOWV | 0.52 | -0.01 |
| 10:33:17 | QHOD | 0.37 | -0.15 |
| 10:33:18 | GJEW | 0.22 | -0.15 |
| 10:33:19 | PJWX | -0.02 | -0.24 |
| 10:33:20 | INNT | -0.03 | -0.01 |
| 10:33:21 | EXDL | 0.09 | 0.12 |
| 10:33:22 | ILWP | 0.15 | 0.06 |
| 10:33:23 | IUON | 0.38 | 0.23 |
| 10:33:24 | ALMN | 0.43 | 0.05 |
| 10:33:25 | OSPJ | 0.21 | -0.22 |
| 10:33:26 | EWSV | 0.34 | 0.13 |
| 10:33:27 | DLWA | 0.62 | 0.28 |
| 10:33:28 | ASNW | 0.55 | -0.07 |
| 10:33:29 | ODIQ | 0.37 | -0.18 |
| 10:33:30 | OLFJ | 0.20 | -0.17 |
| 10:33:31 | XBVX | 0.20 | 0.00 |
| 10:33:32 | VJIJ | 0.52 | 0.32 |
| 10:33:33 | GFZT | 0.62 | 0.10 |
| 10:33:34 | PGCB | 0.37 | -0.25 |
| 10:33:35 | KHEA | 0.16 | -0.21 |
| 10:33:36 | TTLZ | -0.06 | -0.22 |
| 10:33:37 | ETKZ | -0.17 | -0.11 |
| 10:33:38 | YAQV | 0.11 | 0.28 |
| 10:33:39 | TMVK | 0.32 | 0.21 |
| 10:33:40 | EPHJ | 0.12 | -0.20 |
| 10:33:41 | ZPHS | -0.17 | -0.29 |
| 10:33:42 | WPLS | -0.28 | -0.11 |
| 10:33:43 | VVWL | -0.23 | 0.05 |
| 10:33:44 | YFJB | -0.32 | -0.09 |
| 10:33:45 | TFVY | -0.65 | -0.33 |
| 10:33:46 | NNEQ | -0.60 | 0.05 |
| 10:33:47 | PQCC | -0.11 | 0.49 |
| 10:33:48 | QOGQ | 0.10 | 0.21 |
| 10:33:49 | RYTH | -0.05 | -0.15 |
| 10:33:50 | HMBD | -0.02 | 0.03 |
| 10:33:51 | FWPE | 0.06 | 0.08 |
| 10:33:52 | RKYG | -0.04 | -0.10 |
| 10:33:53 | HVIK | -0.15 | -0.11 |
| 10:33:54 | KBGR | -0.07 | 0.08 |
| 10:33:55 | XVOQ | 0.02 | 0.09 |
| 10:33:56 | ULBU | -0.13 | -0.15 |
| 10:33:57 | EIOX | -0.31 | -0.18 |
| 10:33:58 | DSWA | -0.14 | 0.17 |
| 10:33:59 | STBC | 0.03 | 0.17 |
| 10:34:00 | PEBM | -0.06 | -0.09 |
| 10:34:01 | ORJB | 0.04 | 0.10 |
| 10:34:02 | YYVD | 0.26 | 0.22 |
| 10:34:03 | VVEY | 0.27 | 0.01 |
| 10:34:04 | SHKC | 0.45 | 0.18 |
| 10:34:05 | RZXT | 0.76 | 0.31 |
| 10:34:06 | ZCJK | 0.70 | -0.06 |
| 10:34:07 | VGOV | 0.56 | -0.14 |
| 10:34:08 | GBJC | 0.63 | 0.07 |
| 10:34:09 | WYKQ | 0.56 | -0.07 |
| 10:34:10 | YDOM | 0.34 | -0.22 |
| 10:34:11 | ASWG | 0.13 | -0.21 |
| 10:34:12 | MCSS | -0.03 | -0.16 |
| 10:34:13 | ISWJ | -0.11 | -0.08 |
| 10:34:14 | ARXZ | -0.21 | -0.10 |
| 10:34:15 | JKPG | -0.31 | -0.10 |
| 10:34:16 | NAUM | -0.30 | 0.01 |
| 10:34:17 | MYXK | -0.28 | 0.02 |
| 10:34:18 | UAEE | -0.22 | 0.06 |
| 10:34:19 | NUXV | -0.20 | 0.02 |
| 10:34:20 | ZJSA | -0.45 | -0.25 |
| 10:34:21 | NANR | -0.49 | -0.04 |
| 10:34:22 | NKFB | -0.16 | 0.33 |
| 10:34:23 | PMTT | -0.16 | 0.00 |
| 10:34:24 | EZCL | -0.28 | -0.12 |
| 10:34:25 | OGFS | -0.10 | 0.18 |
| 10:34:26 | UJFJ | -0.14 | -0.04 |
| 10:34:27 | PJWY | -0.33 | -0.19 |
| 10:34:28 | ZBQX | -0.25 | 0.08 |
| 10:34:29 | RTJD | -0.16 | 0.09 |
| 10:34:30 | BPLT | -0.04 | 0.12 |
| 10:34:31 | NRPC | 0.15 | 0.19 |
| 10:34:32 | GBKP | 0.13 | -0.02 |
| 10:34:33 | YNWU | 0.09 | -0.04 |
| 10:34:34 | QHPE | 0.15 | 0.06 |
| 10:34:35 | KEMN | 0.23 | 0.08 |
| 10:34:36 | TTSM | 0.43 | 0.20 |
| 10:34:37 | YBGY | 0.39 | -0.04 |
| 10:34:38 | ZQXZ | -0.07 | -0.46 |
| 10:34:39 | ZUAW | -0.28 | -0.21 |
| 10:34:40 | GCDS | -0.15 | 0.13 |
| 10:34:41 | EMEX | -0.12 | 0.03 |
| 10:34:42 | VPJI | -0.17 | -0.05 |
| 10:34:43 | DAFH | -0.30 | -0.13 |
| 10:34:44 | QDPD | -0.48 | -0.18 |
| 10:34:45 | WJJM | -0.50 | -0.02 |
| 10:34:46 | UDZN | -0.46 | 0.04 |
| 10:34:47 | ARLR | -0.51 | -0.05 |
| 10:34:48 | BVJF | -0.62 | -0.11 |
| 10:34:49 | KPHR | -0.55 | 0.07 |
| 10:34:50 | RAPZ | -0.28 | 0.27 |
| 10:34:51 | MSTO | -0.24 | 0.04 |
| 10:34:52 | STAH | -0.44 | -0.20 |
| 10:34:53 | QWCP | -0.32 | 0.12 |
| 10:34:54 | AJNT | -0.03 | 0.29 |
| 10:34:55 | VADA | -0.15 | -0.12 |
| 10:34:56 | VZRK | -0.39 | -0.24 |
| 10:34:57 | ZCBT | -0.32 | 0.07 |
| 10:34:58 | UJGD | -0.06 | 0.26 |
| 10:34:59 | WDUB | -0.02 | 0.04 |
| 10:35:00 | QBTE | -0.28 | -0.26 |
| 10:35:01 | KCMN | -0.32 | -0.04 |
| 10:35:02 | DEWY | -0.06 | 0.26 |
| 10:35:03 | OMXI | -0.01 | 0.05 |
| 10:35:04 | VMVZ | -0.10 | -0.09 |
| 10:35:05 | SEGS | 0.07 | 0.17 |
| 10:35:06 | XTIT | 0.32 | 0.25 |
| 10:35:07 | LKRI | 0.32 | 0.00 |
| 10:35:08 | CHEG | 0.09 | -0.23 |
| 10:35:09 | MARW | -0.02 | -0.11 |
| 10:35:10 | NIYI | 0.14 | 0.16 |
| 10:35:11 | VQLL | 0.19 | 0.05 |
| 10:35:12 | IGQO | 0.11 | -0.08 |
| 10:35:13 | SRTA | 0.24 | 0.13 |
| 10:35:14 | KYZK | 0.38 | 0.14 |
